/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05562.wav|ở lại hơn tiếng rồi cô đi siêu thị mua thêm đồ ăn về nấu .|ở lại hơn tiếng rồi cô đi siêu thị mua thêm đồ ăn về nấu .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05865.wav|nhưng anh chàng này lại nghĩ khác bởi với anh những người xung quanh rất quan trọng việc chia sẻ với họ những thứ mình đang có là một điều hạnh phúc .|nhưng anh chàng này lại nghĩ khác bởi với anh những người xung quanh rất quan trọng việc chia sẻ với họ những thứ mình đang có là một điều hạnh phúc .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08441.wav|nếu có cây lớn trước nhà hay cây bụi sát nhà trong phong thủy nghĩa là chặn mọi cơ hội tốt đẹp đến với gia chủ .|nếu có cây lớn trước nhà hay cây bụi sát nhà trong phong thủy nghĩa là chặn mọi cơ hội tốt đẹp đến với gia chủ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05397_1.wav|sổ hồng .|sổ hồng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03889_1.wav|dù chưa có trường hợp nào tử vong do loài cá này .|dù chưa có trường hợp nào tử vong do loài cá này .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02800_2.wav|thí sinh phải mang theo bản chính để đối chiếu .|thí sinh phải mang theo bản chính để đối chiếu .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14162.wav|toàn bộ diện tích này thuộc ban quản lý vườn quốc gia tam đảo .|toàn bộ diện tích này thuộc ban quản lý vườn quốc gia tam đảo .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04298_2.wav|họ yên tâm ra khơi bám biển .|họ yên tâm ra khơi bám biển .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01779_2.wav|chấm cùng nước tương ngon tuyệt vời .|chấm cùng nước tương ngon tuyệt vời .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04571.wav|xây dựng bao sang tên nhanh gọn sẵn sàng đón chủ mới vào kinh doanh .|xây dựng bao sang tên nhanh gọn sẵn sàng đón chủ mới vào kinh doanh .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_10818.wav|phải chọn lựa dịch vụ y tế uy tín vì có như vậy mới thường hút thai thắng lợi và bảo đảm .|phải chọn lựa dịch vụ y tế uy tín vì có như vậy mới thường hút thai thắng lợi và bảo đảm .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_13474.wav|nó giống như một phản ứng hóa học hết sức tự nhiên khi hạnh phúc có thể lây lan từ người này sang người khác thông qua tiếp xúc .|nó giống như một phản ứng hóa học hết sức tự nhiên khi hạnh phúc có thể lây lan từ người này sang người khác thông qua tiếp xúc .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04716.wav|nhưng dù sao đây cũng chỉ là giải pháp chữa bệnh lý viêm xoang dân gian nên hầu như không giải quyết dứt điểm được bệnh này .|nhưng dù sao đây cũng chỉ là giải pháp chữa bệnh lý viêm xoang dân gian nên hầu như không giải quyết dứt điểm được bệnh này .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02185.wav|đông lạnh trứng bảo tồn khả năng làm mẹ cho phụ nữ hiện đại .|đông lạnh trứng bảo tồn khả năng làm mẹ cho phụ nữ hiện đại .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05057.wav|nếu bạn vẫn phân vân chưa biết đâu là nơi thỏa chí đam mê của mình .|nếu bạn vẫn phân vân chưa biết đâu là nơi thỏa chí đam mê của mình .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02891_1.wav|tuy nhiên .|tuy nhiên .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01879.wav|nhận chế tác lăng thờ đá theo đề nghị của quý khách .|nhận chế tác lăng thờ đá theo đề nghị của quý khách .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_10897.wav|mọi quy trình thay màn hình diễn ra công khai dưới sự quan sát trực tiếp của quý khách hàng và đội ngũ nhân viên bạn hoàn toàn không lo .|mọi quy trình thay màn hình diễn ra công khai dưới sự quan sát trực tiếp của quý khách hàng và đội ngũ nhân viên bạn hoàn toàn không lo .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01855_1.wav|người đàn ông vô tâm sẽ chẳng quan tâm đến nỗi buồn của vợ .|người đàn ông vô tâm sẽ chẳng quan tâm đến nỗi buồn của vợ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_13021.wav|ai dám làm chồng những quý cô đòi hỏi người đàn ông đó phải giàu và lương cao .|ai dám làm chồng những quý cô đòi hỏi người đàn ông đó phải giàu và lương cao .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02092_2.wav|bệnh gây ra rối loạn cương dương hoặc xuất tinh nhanh .|bệnh gây ra rối loạn cương dương hoặc xuất tinh nhanh .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00373_3.wav|em nghĩ mình sẽ buông bỏ được .|em nghĩ mình sẽ buông bỏ được .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02097_3.wav|kênh .|kênh .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02252_3.wav|đồng thời .|đồng thời .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03153.wav|khi học cô bạn luôn chữa cẩn thận những câu mình làm sai .|khi học cô bạn luôn chữa cẩn thận những câu mình làm sai .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00888_2.wav|trong một chương trình .|trong một chương trình .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01107_1.wav|cũng chẳng có nạn ô nhiễm .|cũng chẳng có nạn ô nhiễm .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08115.wav|quý khách hàng đầu tư tại đà nẵng luôn là kênh đầu tư sáng suốt và tỷ suất sinh lợi luôn tăng trưởng ổn định .|quý khách hàng đầu tư tại đà nẵng luôn là kênh đầu tư sáng suốt và tỷ suất sinh lợi luôn tăng trưởng ổn định .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06529.wav|mang đến hiệu năng mạnh mẽ kết hợp với độ tin cậy và độ bền đặc biệt .|mang đến hiệu năng mạnh mẽ kết hợp với độ tin cậy và độ bền đặc biệt .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08852.wav|nhưng nhận định và những chỉ tiêu cơ bản có thể cung cấp cho bạn các mức độ tiêu chuẩn để đo lường sự tiến bộ của mình .|nhưng nhận định và những chỉ tiêu cơ bản có thể cung cấp cho bạn các mức độ tiêu chuẩn để đo lường sự tiến bộ của mình .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_13333.wav|với sự phối kết hợp giữa vi ta min kiêng dè và mật ong sẽ vừa làm hết vết chàm vừa giúp da mịn màng .|với sự phối kết hợp giữa vi ta min kiêng dè và mật ong sẽ vừa làm hết vết chàm vừa giúp da mịn màng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02147.wav|phim truyền hình đấu phá thương khung bất ngờ hé lộ những thông tin đầu tiên .|phim truyền hình đấu phá thương khung bất ngờ hé lộ những thông tin đầu tiên .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12896.wav|sự hưởng thụ là sự tận hưởng có điều kiện về vật chất vừa mang tính cá nhân lại mang tính đám đông .|sự hưởng thụ là sự tận hưởng có điều kiện về vật chất vừa mang tính cá nhân lại mang tính đám đông .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05665.wav|cải thiện chế cấp độ ăn uống không hoạt động lúc đang trị bệnh bệnh tái kiểm tra đều đặn để dõi theo bệnh và phòng tránh kịp thời .|cải thiện chế cấp độ ăn uống không hoạt động lúc đang trị bệnh bệnh tái kiểm tra đều đặn để dõi theo bệnh và phòng tránh kịp thời .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_10556.wav|trong lúc giằng co đối tượng đã dùng dao nhọn đâm vào bụng anh vinh hai nhát và vứt dao tại hiện trường rồi bỏ chạy .|trong lúc giằng co đối tượng đã dùng dao nhọn đâm vào bụng anh vinh hai nhát và vứt dao tại hiện trường rồi bỏ chạy .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14206.wav|trang thiết bị đo đạc nghiên cứu thủy văn môi trường và hải dương học .|trang thiết bị đo đạc nghiên cứu thủy văn môi trường và hải dương học .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07119.wav|những mảng bê tông bị vỡ to như hòn đá hộc tạo thành những rãnh lớn .|những mảng bê tông bị vỡ to như hòn đá hộc tạo thành những rãnh lớn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_10726.wav|bạn đừng nghĩ đặt tủ quần áo ở bức tường có cửa sổ sẽ làm căn phòng nhỏ bị tối đi .|bạn đừng nghĩ đặt tủ quần áo ở bức tường có cửa sổ sẽ làm căn phòng nhỏ bị tối đi .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01316_2.wav|tác giả phạm tuấn sơn giải thích đây là hoạt động mang ý nghĩa tượng trưng .|tác giả phạm tuấn sơn giải thích đây là hoạt động mang ý nghĩa tượng trưng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02575_3.wav|có vai dựa .|có vai dựa .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12967.wav|khi kẻ thù tấn công mắt giả màu vàng của chúng phát quang hiện lên ở cánh sau và thải ra chất có mùi khó chịu để đuổi kẻ thù .|khi kẻ thù tấn công mắt giả màu vàng của chúng phát quang hiện lên ở cánh sau và thải ra chất có mùi khó chịu để đuổi kẻ thù .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03537.wav|trong dân gian có cách phân biệt gỗ hương bằng cách ngâm gỗ vào nước trong quá trình ngâm nước sẽ chuyển dần từ mày trắng sang màu xanh nước chè .|trong dân gian có cách phân biệt gỗ hương bằng cách ngâm gỗ vào nước trong quá trình ngâm nước sẽ chuyển dần từ mày trắng sang màu xanh nước chè .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_11183.wav|từ góc độ của bức ảnh có vẻ như người này đang nằm trên trời và dõi theo những gì diễn ra bên dưới trung tâm mua sắm .|từ góc độ của bức ảnh có vẻ như người này đang nằm trên trời và dõi theo những gì diễn ra bên dưới trung tâm mua sắm .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_13166.wav|ông toàn nhấn mạnh những kiến nghị của người dân về đất đai sẽ tiếp tục được thành phố chỉ đạo các cơ quan xem xét một cách thỏa đáng .|ông toàn nhấn mạnh những kiến nghị của người dân về đất đai sẽ tiếp tục được thành phố chỉ đạo các cơ quan xem xét một cách thỏa đáng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08466.wav|trước tình trạng này tôi thực sự đã bị dồn đến bước đường cùng .|trước tình trạng này tôi thực sự đã bị dồn đến bước đường cùng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01957.wav|ra mồ hôi quá nhiều là môi trường thuận lợi cho vi khuẩn gây mùi hôi khoa chịu .|ra mồ hôi quá nhiều là môi trường thuận lợi cho vi khuẩn gây mùi hôi khoa chịu .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02728_1.wav|tuy nhiên .|tuy nhiên .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_09430.wav|sau một thời gian lần theo dấu vết các trinh sát dày dặn kinh nghiệm đã phát hiện bắt giữ các đối tượng đang lẩn trốn ở một thành phố phía nam .|sau một thời gian lần theo dấu vết các trinh sát dày dặn kinh nghiệm đã phát hiện bắt giữ các đối tượng đang lẩn trốn ở một thành phố phía nam .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03341_2.wav|tôi đã rất sốc và suy sụp .|tôi đã rất sốc và suy sụp .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04956.wav|cổng từ an ninh siêu thị tại kệ để hàng siêu thị việt .|cổng từ an ninh siêu thị tại kệ để hàng siêu thị việt .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_11066.wav|một người phụ nữ thanh lịch luôn biết cách khoe vẻ đẹp của mình một cách có nghệ thuật .|một người phụ nữ thanh lịch luôn biết cách khoe vẻ đẹp của mình một cách có nghệ thuật .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05123_2.wav|điều này thể hiện rất rõ trên khuôn mặt của họ .|điều này thể hiện rất rõ trên khuôn mặt của họ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_09631.wav|tuy nhiên sự nổi tiếng đột ngột này cũng gây cho bảo thoa không ít rắc rối .|tuy nhiên sự nổi tiếng đột ngột này cũng gây cho bảo thoa không ít rắc rối .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01133_2.wav|và ủng hộ con trai hết mình .|và ủng hộ con trai hết mình .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03978.wav|bạn hoàn toàn có thể cơi nới lại vòng ngực biến nó từ khiêm tốn trở nên đầy đặn và cân đối như mong muốn .|bạn hoàn toàn có thể cơi nới lại vòng ngực biến nó từ khiêm tốn trở nên đầy đặn và cân đối như mong muốn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07692.wav|video mở đầu với với hình ảnh mẹ con mưa và nắng bên nhau rồi bất ngờ mưa bị bắt cóc .|video mở đầu với với hình ảnh mẹ con mưa và nắng bên nhau rồi bất ngờ mưa bị bắt cóc .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_10282.wav|ăn uống hàng ngày hoặc các viên uống cung cấp dưỡng chất cho tóc .|ăn uống hàng ngày hoặc các viên uống cung cấp dưỡng chất cho tóc .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01178.wav|mưa lớn kéo dài gây ngập úng hàng nghìn ha lúa hè thu ở bạc liêu .|mưa lớn kéo dài gây ngập úng hàng nghìn ha lúa hè thu ở bạc liêu .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07009.wav|tôi nhờ anh việc nọ việc kia trong lúc tôi nấu nướng .|tôi nhờ anh việc nọ việc kia trong lúc tôi nấu nướng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_11287.wav|mỗi dòng trạng thái tranh cãi qua lại đều nhận được hàng nghìn lượt thích bình luận và chia sẻ .|mỗi dòng trạng thái tranh cãi qua lại đều nhận được hàng nghìn lượt thích bình luận và chia sẻ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05550.wav|đang buồn nghe mấy con vẹt này hát cười vỡ bụng minh huy vo .|đang buồn nghe mấy con vẹt này hát cười vỡ bụng minh huy vo .
